loss_A,obs_act_acc_A,obs_card_acc_A,act_acc_A,loss_B,obs_act_acc_B,obs_card_acc_B,act_acc_B,loss_C,obs_act_acc_C,obs_card_acc_C,act_acc_C,loss_D,obs_act_acc_D,obs_card_acc_D,act_acc_D,loss_E,obs_act_acc_E,obs_card_acc_E,act_acc_E,loss_F,obs_act_acc_F,obs_card_acc_F,act_acc_F,loss_G,obs_act_acc_G,obs_card_acc_G,act_acc_G
0.16654638821880022,1.0,1.0,0.9166666666666666,0.08403991411129634,1.0,1.0,0.90625,0.12966453904906908,1.0,1.0,0.9166666666666666,0.11056168998281161,1.0,1.0,0.9791666666666666,0.12320246485372384,1.0,1.0,0.9375,0.08214666215436799,1.0,1.0,0.9490740740740741,0.2175535997658065,0.9253164556962026,0.9018987341772152,0.8556962025316456
0.15799863884846369,1.0,1.0,0.9166666666666666,0.08994324939946334,1.0,1.0,0.9166666666666666,0.11141929899652799,1.0,1.0,0.96875,0.1107000820338726,1.0,1.0,0.9791666666666666,0.12565371518333754,1.0,1.0,0.9375,0.08126749563962221,1.0,1.0,0.9490740740740741,0.20105463066937948,0.9348101265822785,0.9037974683544304,0.8550632911392405
0.16195331513881683,1.0,1.0,0.9583333333333334,0.08667658269405365,1.0,1.0,0.9166666666666666,0.12293325426677863,1.0,1.0,0.9375,0.10981058950225513,1.0,1.0,0.9791666666666666,0.12492387803892295,1.0,1.0,0.9583333333333334,0.0792012805385249,1.0,1.0,0.9490740740740741,0.19688165947945432,0.9367088607594937,0.8955696202531646,0.8569620253164557
0.15882185846567154,1.0,1.0,0.9375,0.08476456627249718,1.0,1.0,0.90625,0.11970052930215995,1.0,1.0,0.9166666666666666,0.10946496079365413,1.0,1.0,0.9791666666666666,0.1336801970998446,1.0,1.0,0.9166666666666666,0.08140949878309454,1.0,1.0,0.9490740740740741,0.19746607557089643,0.9405063291139241,0.8924050632911392,0.8537974683544304
0.1579080323378245,1.0,1.0,0.9270833333333334,0.08391945933302243,1.0,1.0,0.9166666666666666,0.10015156554679076,1.0,1.0,0.96875,0.1090320876489083,1.0,1.0,0.9791666666666666,0.12584915633002916,1.0,1.0,0.9375,0.07883386806185756,1.0,1.0,0.9490740740740741,0.20252008119014778,0.9284810126582278,0.8924050632911392,0.8518987341772152
0.15806656082471213,1.0,1.0,0.9270833333333334,0.08457121811807156,1.0,1.0,0.9166666666666666,0.09953798291583855,1.0,1.0,0.90625,0.10696239893635114,1.0,1.0,0.9791666666666666,0.12728994401792684,1.0,1.0,0.9375,0.08149572548323444,1.0,1.0,0.9490740740740741,0.24493904637567926,0.9284810126582278,0.9025316455696203,0.8424050632911393
0.15776580572128296,1.0,1.0,0.9375,0.08316238100330035,1.0,1.0,0.9166666666666666,0.09879590322573979,1.0,1.0,0.90625,0.10648443549871445,1.0,1.0,0.9791666666666666,0.1255926632632812,1.0,1.0,0.9375,0.08286575573895659,1.0,1.0,0.9490740740740741,0.224907678711896,0.9556962025316456,0.889873417721519,0.8411392405063292
0.1576323782404264,1.0,1.0,0.9479166666666666,0.08348835135499637,1.0,1.0,0.9166666666666666,0.09741936748226483,1.0,1.0,0.9166666666666666,0.10935538013776143,1.0,1.0,0.96875,0.1232059287528197,1.0,1.0,0.9583333333333334,0.08366859677646842,1.0,1.0,0.9490740740740741,0.19962850491506884,0.9512658227848101,0.8873417721518987,0.8607594936708861
0.157063669214646,1.0,1.0,0.9375,0.08386055007576942,1.0,1.0,0.9166666666666666,0.09729921817779541,1.0,1.0,0.9166666666666666,0.10254909253368776,1.0,1.0,0.9791666666666666,0.12264884759982426,1.0,1.0,0.9583333333333334,0.07904488274029323,1.0,1.0,0.9490740740740741,0.19046878280362697,0.9386075949367089,0.8879746835443038,0.8588607594936709
0.15678693105777106,1.0,1.0,0.9375,0.08341188232103984,1.0,1.0,0.9166666666666666,0.09000225116809209,1.0,1.0,0.9375,0.10496635859211285,1.0,1.0,0.9791666666666666,0.12343595984081428,1.0,1.0,0.9583333333333334,0.08012524779353823,1.0,1.0,0.9490740740740741,0.18647563367178946,0.9436708860759494,0.8816455696202532,0.8626582278481013
