reward_A,loss_A,reward_B,loss_B,reward_C,loss_C,reward_D,loss_D,reward_E,loss_E,reward_F,loss_F
1.5,2.183607452052202,0.75,2.313151626530057,2.0,2.078819142152224,1.5,2.0592289472694794,3.0,5.582825230666703,1.4444444,4.361875489995307
2.25,2.1567055698508324,0.25,2.285222842759146,1.75,1.9825227402516903,2.0,2.2478801720723185,4.5,5.2768316629539616,1.2222222,4.556000398981795
1.25,2.075753342141051,0.5,2.2347529229455785,1.5,2.0124640301666425,1.5,1.9847198139837912,7.0,5.131568359596356,1.4444444,4.247671997598397
1.5,2.0001941178183493,0.5,2.1475240377246827,0.25,2.042209227873101,0.75,2.0002268048332783,4.5,4.922920871424347,1.3333334,4.235019075014371
1.5,2.042917210545384,0.5,1.98172944806595,1.0,1.902669744120364,0.75,2.137123962668988,3.0,4.081053746123864,1.1111112,4.029374662021721
2.25,1.9242170062782797,0.75,2.0231613255549874,2.0,1.8814654567919524,1.25,2.222709049775198,1.0,4.308723864023091,0.7777778,4.2434070336109295
2.0,1.8146450578207827,0.0,1.9961754326412973,1.25,1.720415468379965,1.5,1.8480701611402746,5.5,4.923231144132628,1.1111112,4.049930897307572
2.25,1.8780972414629789,0.5,2.05038864935153,1.75,1.805622865047676,2.0,1.990867339395111,3.5,4.935501863876794,0.8888889,4.212773371533455
1.75,1.6590742431133432,0.5,1.905559522351547,1.75,1.866594913134136,0.75,1.797670909134594,7.5,4.708498504994496,1.5555556,3.90431243228804
2.0,1.8330359878137021,0.25,1.852607122621517,1.0,1.5409715106842548,1.5,2.006065210292803,7.5,4.323786314159944,1.4444444,3.9968761093323044
2.0,1.5383894236898423,0.25,1.8992766688162663,0.5,1.604916261127589,2.25,1.6005823845086524,2.0,4.6944643948037905,2.0,3.7497693672426906
1.75,1.5670570676879678,0.5,1.8004292677519071,1.5,1.5527291517850268,0.75,1.739687279916777,3.5,4.575494807484812,1.4444444,3.873537098594652
