reward_A,loss_A,reward_B,loss_B,reward_C,loss_C,reward_D,loss_D,reward_E,loss_E,reward_F,loss_F
,,,,,,,,3.5,0.6090493988810491,1.2222222,0.35282537282826754
,,,,,,,,4.5,0.7103308668673464,1.3333334,0.34575333866783753
,,,,,,,,2.5,0.8013202397964108,1.5555556,0.36117880219545623
,,,,,,,,5.0,0.9045622532601266,1.0,0.29981529695403575
,,,,,,,,4.5,0.6423249241448478,1.5555556,0.2903656656063626
,,,,,,,,4.0,0.7975631547264243,1.1111112,0.28195871997245764
,,,,,,,,2.0,0.4955968239810779,1.4444444,0.24220005981510184
,,,,,,,,3.0,0.6330361755102808,0.6666667,0.3289729569739112
,,,,,,,,5.0,0.917731411938633,1.6666666,0.330696211676904
,,,,,,,,3.5,0.3980021853187218,1.2222222,0.23331556557336802
,,,,,,,,4.5,0.810740729707268,0.7777778,0.28845956156905034
,,,,,,,,6.0,0.7836184060153164,1.5555556,0.26553433419154393
,,,,,,,,7.5,0.39343217458585034,1.0,0.25633093194186857
,,,,,,,,2.0,0.7701889557005904,1.6666666,0.34350413385093215
,,,,,,,,6.0,0.9395344249977577,1.7777778,0.31475889778166233
,,,,,,,,1.0,0.609917537801349,1.7777778,0.2329584294973879
,,,,,,,,3.0,0.5471617407627032,1.6666666,0.32768263449307355
,,,,,,,,7.0,0.4233496443745466,1.2222222,0.19106154089193528
,,,,,,,,2.0,0.699903696963628,1.4444444,0.26639880552934786
,,,,,,,,4.5,0.5531604054607918,1.6666666,0.2992404810073902
,,,,,,,,4.5,0.37493335729704297,1.8888888,0.2841288495968949
,,,,,,,,2.0,0.4094347658773934,1.4444444,0.31720483462208643
,,,,,,,,1.0,0.2878777925518596,1.2222222,0.3121862381636688
,,,,,,,,4.5,0.6966771864196669,2.0,0.35554652126268066
,,,,,,,,4.0,0.571750054484224,1.3333334,0.3467808978189425
,,,,,,,,3.0,0.39764720551120303,1.4444444,0.3049629147989982
,,,,,,,,5.0,0.8575055069562572,1.5555556,0.36232444273850895
,,,,,,,,3.5,0.67982315282654,1.8888888,0.24817217882164447
,,,,,,,,4.0,0.9814947453156002,1.0,0.3003187729946641
,,,,,,,,6.0,0.5176338378442238,1.5555556,0.3146347255723084
,,,,,,,,2.0,0.8022886820938393,1.6666666,0.3391833173768721
,,,,,,,,7.0,0.6967722750311213,1.5555556,0.3120670781969081
,,,,,,,,4.5,0.576378430950584,1.4444444,0.3149080513504223
,,,,,,,,3.0,0.56775293649067,1.6666666,0.26702880738125895
,,,,,,,,2.0,0.7421586035877431,1.6666666,0.29094489700680615
,,,,,,,,7.0,0.7635777719757663,1.4444444,0.2450852034849094
,,,,,,,,5.5,0.6489392797610258,1.4444444,0.30032626052929584
,,,,,,,,4.0,0.539982814798157,1.2222222,0.31623848190300663
,,,,,,,,3.5,0.7168657279099925,1.5555556,0.3022057596161822
,,,,,,,,4.5,0.5439257881519821,1.5555556,0.3190386563167113
,,,,,,,,3.5,0.9213332324624617,1.0,0.3541751741037569
,,,,,,,,3.5,0.3757395375785985,1.6666666,0.27364979013962804
,,,,,,,,4.0,0.6010394406532014,1.2222222,0.3863407490484989
,,,,,,,,2.0,0.5216648536591187,1.4444444,0.2615559048299784
,,,,,,,,2.0,0.36565235586186884,0.8888889,0.28557642399140143
,,,,,,,,1.0,0.5765329407477763,1.5555556,0.309211523606779
,,,,,,,,4.5,0.608301027981305,1.4444444,0.3612678203683507
